,posting_id,image,image_phash,title,label_group,fold,filepath,pred_concat,target,pred_concat_only,f1_concat
2553,train_1001207739,23100e23b1a96cf8f84d56af8b9ed3d5.jpg,b4d6c2f8c1229bcb,READY STOK BANYAK Chiieskin extrawhitening bpom,6737,0,app/dataset/shopee-product-matching/train_images/23100e23b1a96cf8f84d56af8b9ed3d5.jpg,['train_1001207739'],train_1001207739,train_1001207739,1.0
2554,train_1893892063,231289e2f3c17c49499111f01f4e205b.jpg,a50f9e0f9a32278d,Refill / Isi Pensil Mekanik Joyko PL-05 - 0.5 mm,7063,0,app/dataset/shopee-product-matching/train_images/231289e2f3c17c49499111f01f4e205b.jpg,['train_1893892063'],train_1893892063,train_1893892063,1.0
2555,train_1660655368,2315ad98752f9985aafb4b845eab1f1d.jpg,e1769e89dd822666,Fermipan Ragi Instan (4x11g),10126,0,app/dataset/shopee-product-matching/train_images/2315ad98752f9985aafb4b845eab1f1d.jpg,['train_1660655368'],train_1660655368,train_1660655368,1.0
2556,train_4057853372,2316617a3ff173d664f44c75348eb896.jpg,dbd442e1a07ea1f4,HUSNA MAXI,2871,0,app/dataset/shopee-product-matching/train_images/2316617a3ff173d664f44c75348eb896.jpg,['train_4057853372'],train_4057853372,train_4057853372,1.0
2557,train_3052127159,23196a7a54f8b9dea91e1ae056202c6d.jpg,81fad605ae31c17e,Sweety bronze pants S36/M34/L30/Xl26,3627,0,app/dataset/shopee-product-matching/train_images/23196a7a54f8b9dea91e1ae056202c6d.jpg,['train_3052127159'],train_3052127159,train_3052127159,1.0
2558,train_25475799,2319aee8b7a23be899f33db9a1814ad0.jpg,e61999cecc339964,SUDAH PAKAI DUS Sandal Anna Ivanovic mika flat AA,2974,0,app/dataset/shopee-product-matching/train_images/2319aee8b7a23be899f33db9a1814ad0.jpg,['train_25475799'],train_25475799,train_25475799,1.0
2559,train_3431726861,23220db88da3113f009586dca8f0cf97.jpg,bec6c63fc1c18598,Tidak Ada Jejak Stiker Ajaib Yang Menempel Pada Rambut,1317,0,app/dataset/shopee-product-matching/train_images/23220db88da3113f009586dca8f0cf97.jpg,['train_3431726861'],train_3431726861,train_3431726861,1.0
2560,train_274271263,23253e89f9be6f5fd3ea9fcf94e7ca6f.jpg,b332cccd99313366,311 Pensil Alis JustMiss Oren PENDEK Pencil Eyebrow Just Miss Brown--g.k--,2010,0,app/dataset/shopee-product-matching/train_images/23253e89f9be6f5fd3ea9fcf94e7ca6f.jpg,['train_274271263'],train_274271263,train_274271263,1.0
2561,train_1059477567,2328be77cfe75fa23e287452d1a0a48d.jpg,d2db4ece7130984e,Nuvo Hand Sanitizer 50ml murah,6790,0,app/dataset/shopee-product-matching/train_images/2328be77cfe75fa23e287452d1a0a48d.jpg,['train_1059477567'],train_1059477567,train_1059477567,1.0
2562,train_2488689568,232bff9b9147f25bfca2c56e23e0e738.jpg,de81813e91fa9e85,Boneka Hamster Perekam Suara bicara Hamster/mainan anak hamster / talking hamster/bisa berjalan,8417,0,app/dataset/shopee-product-matching/train_images/232bff9b9147f25bfca2c56e23e0e738.jpg,['train_2488689568'],train_2488689568,train_2488689568,1.0
2563,train_1163846796,2339dcfbcb499aa475ff96adb4d3cae6.jpg,f8a69999e658e360,Trendy fashion bawahan wanita // rok plisket mayung // plisket jersey panjang,606,0,app/dataset/shopee-product-matching/train_images/2339dcfbcb499aa475ff96adb4d3cae6.jpg,['train_1163846796'],train_1163846796,train_1163846796,1.0
2564,train_2454588595,233d79b77979442bc4c88d147793084e.jpg,e84daa95bb24e4aa,Wallpaper Stiker Dinding Motif Batik Bunga Ungu Size 45cm x 10m,1732,0,app/dataset/shopee-product-matching/train_images/233d79b77979442bc4c88d147793084e.jpg,['train_2454588595'],train_2454588595,train_2454588595,1.0
2565,train_633287523,23504490f6506904d709b770f442ca6c.jpg,e9d24f96b486364a,BRASOV Nail Polish Remover 65ml Original BPOM Halal (Aseton Penghapus Kutek cat kuku),3234,0,app/dataset/shopee-product-matching/train_images/23504490f6506904d709b770f442ca6c.jpg,['train_633287523'],train_633287523,train_633287523,1.0
2566,train_2638340240,23541bacac356edd87ad7899d2d25524.jpg,a9ee6002949797dd,"KACAMATA PHOTOCROMIC/PHOTOGREY ||NEW ARRIVAL VINTAGE SERIES AS575- FREE LENSA MINUS MAKS -4,00",8839,0,app/dataset/shopee-product-matching/train_images/23541bacac356edd87ad7899d2d25524.jpg,['train_2638340240'],train_2638340240,train_2638340240,1.0
2567,train_1385150840,23598ed2a1716d8e4496591fbd42acd7.jpg,af2cc0b39633d2c6,Jahe Merah Instan / Seduh Gholiban Kemasan Baru,2715,0,app/dataset/shopee-product-matching/train_images/23598ed2a1716d8e4496591fbd42acd7.jpg,['train_1385150840'],train_1385150840,train_1385150840,1.0
2568,train_1439137232,235e43cb263c898b2f5506c6c254b385.jpg,8fb14b6d229f6690,CAR CHARGER BASEUS 30W TYPE-C PD3.0+USB QUICK CHARGE 4.0,720,0,app/dataset/shopee-product-matching/train_images/235e43cb263c898b2f5506c6c254b385.jpg,['train_1439137232'],train_1439137232,train_1439137232,1.0
2569,train_3002937896,236303c1a79a1e2f3105833769d1d5af.jpg,be30930fc14a9df2,Kartu perdana axis ready acak siap pakai sudah registrasi ke 4444 otp,10113,0,app/dataset/shopee-product-matching/train_images/236303c1a79a1e2f3105833769d1d5af.jpg,['train_3002937896'],train_3002937896,train_3002937896,1.0
2570,train_702728845,236f0d9fbe019285ab7fef34fc7d2113.jpg,f3339ccc8c3326e4,KLEVERU Ceramide Glow Hydrate Facial Oil,8039,0,app/dataset/shopee-product-matching/train_images/236f0d9fbe019285ab7fef34fc7d2113.jpg,['train_702728845'],train_702728845,train_702728845,1.0
2571,train_777626447,2371d61390dd1691fb7c1e608e3de6da.jpg,8da9c1e9419f2cba,Healthy Choice Beras Rojo Gebyok Organik 1 kg,7678,0,app/dataset/shopee-product-matching/train_images/2371d61390dd1691fb7c1e608e3de6da.jpg,['train_777626447'],train_777626447,train_777626447,1.0
2572,train_2015509978,237338919dd7b380b4a2901084719630.jpg,fea8c117b6ca123c,Pengait Masker / Konektor Masker Hijab / Tali Masker / Tali Pengait Masker,7642,0,app/dataset/shopee-product-matching/train_images/237338919dd7b380b4a2901084719630.jpg,['train_2015509978'],train_2015509978,train_2015509978,1.0
2573,train_1735744156,23770db24ede6e15a5faf79ce7fab8dc.jpg,ef8f95f0f0025623,Pegangan HP Lazypod Tempel Kaca Mobil - Car Phone GPS Holder Organizer,8314,0,app/dataset/shopee-product-matching/train_images/23770db24ede6e15a5faf79ce7fab8dc.jpg,['train_1735744156'],train_1735744156,train_1735744156,1.0
2574,train_241469466,237b7f99329051a0f74c7c6b35eb368d.jpg,ae9f4e5239e191c4,LAKME CLASSICS REINVENT LIQUID MATTE/LIP CREAM/ORIGINAL,6433,0,app/dataset/shopee-product-matching/train_images/237b7f99329051a0f74c7c6b35eb368d.jpg,['train_241469466' 'train_1619193911' 'train_2753048616'],train_2753048616 train_241469466 train_1619193911,train_241469466 train_1619193911 train_2753048616,1.0
2575,train_3935314898,237b8643d4c213168613a7357cbe34e5.jpg,ed689e94b10f7a12,Japit makan stainless,10903,0,app/dataset/shopee-product-matching/train_images/237b8643d4c213168613a7357cbe34e5.jpg,['train_3935314898'],train_3935314898,train_3935314898,1.0
2576,train_85315718,237be2ca4d9ee7ccceb76121c4ee4374.jpg,a2f509da3d42f22d,SAFI White Expert Cleanser 2in1 Cleanser & Toner 150ml BPOM Original,7121,0,app/dataset/shopee-product-matching/train_images/237be2ca4d9ee7ccceb76121c4ee4374.jpg,['train_85315718'],train_85315718,train_85315718,1.0
2577,train_538062201,237c12293188ed9cb1dbd4d09b694af2.jpg,bee1c01bcb86e42e,Spatula silikon gagang bening,6111,0,app/dataset/shopee-product-matching/train_images/237c12293188ed9cb1dbd4d09b694af2.jpg,['train_538062201'],train_538062201,train_538062201,1.0
2578,train_417050646,2382fc00a9368bd565198bfa6934dcd5.jpg,eec991369e614a93,Missha Premium Cica Aloe Gel 300ml,1154,0,app/dataset/shopee-product-matching/train_images/2382fc00a9368bd565198bfa6934dcd5.jpg,['train_417050646'],train_417050646,train_417050646,1.0
2579,train_3715236943,2387a8809a796aaa77cf00097444e734.jpg,bbb0c44ea08f3fb0,MT 224 Kacamata Lensa Oversize Cat Eye sunglasses,5108,0,app/dataset/shopee-product-matching/train_images/2387a8809a796aaa77cf00097444e734.jpg,['train_3715236943'],train_3715236943,train_3715236943,1.0
2580,train_1570739004,238d3e2fad9ab8e01032bf89afc60f2b.jpg,89a716883a1a6eef,3Pc/set Jepit Rambut Mutiara Hairclips Korean Hair Pins Wanita Fashion Aksesoris Rambut,104,0,app/dataset/shopee-product-matching/train_images/238d3e2fad9ab8e01032bf89afc60f2b.jpg,['train_1570739004'],train_1570739004,train_1570739004,1.0
2581,train_1462378843,239b82dc9893a7e18da3b2184d1b4268.jpg,bb81da6e75b18116,SANDAL KULIT JOEMEN S 08 ORIGINAL PRIA SANDAL JEPIT IMPORT,5801,0,app/dataset/shopee-product-matching/train_images/239b82dc9893a7e18da3b2184d1b4268.jpg,['train_1462378843'],train_1462378843,train_1462378843,1.0
2582,train_3880734745,239bc5e698b149134b681cf0a980f766.jpg,fecce95e48b39022,"Pumpup\xe2\x98\xaa GUJHUI HOT Puff SPONGE 1Pc Spon Puff Bentuk Telur untuk Foundation, Warna Orange Sponge",10643,0,app/dataset/shopee-product-matching/train_images/239bc5e698b149134b681cf0a980f766.jpg,['train_3880734745'],train_2806016221 train_4267397128 train_3880734745 train_1618379615,train_3880734745,0.4
2583,train_168073910,239c1037e1199a17a0e48942f5b94f86.jpg,a532d8cd9a9c6536,SANDAL TALI THALIA TERBARU,7157,0,app/dataset/shopee-product-matching/train_images/239c1037e1199a17a0e48942f5b94f86.jpg,['train_168073910'],train_168073910,train_168073910,1.0
2584,train_749443117,239f90bb15017163f9cfd2785950c973.jpg,b39919b219ce66c6,STUDIO TROPIK ORIGINAL PRIMING WATER 30ML,487,0,app/dataset/shopee-product-matching/train_images/239f90bb15017163f9cfd2785950c973.jpg,['train_749443117'],train_3997218821 train_749443117,train_749443117,0.6666666666666666
2585,train_1387702006,23a10b2e0b66424c399f32b493cafd32.jpg,ec8c9731da666c8c,Sukin Purifying Facial Masque 100 ml,9188,0,app/dataset/shopee-product-matching/train_images/23a10b2e0b66424c399f32b493cafd32.jpg,['train_1387702006'],train_1387702006,train_1387702006,1.0
2586,train_2693181292,23a1136f86ef1d97f927843593d5dacd.jpg,a747c86db248e593,Timbangan Dapur Digital SF400 10kg Electronic Kitchen Scale,1842,0,app/dataset/shopee-product-matching/train_images/23a1136f86ef1d97f927843593d5dacd.jpg,['train_2693181292' 'train_3905489438'],train_2693181292 train_3928383941 train_3479717076,train_2693181292 train_3905489438,0.4
2587,train_2970276831,23a11bca26913e911429c424702da7b0.jpg,d844b53d5d609ab3,LO - Popok Kain Bayi Berkancing / Cloth Diaper / Clodi Bayi Dapat Di Cuci & Pakai Kembali,2612,0,app/dataset/shopee-product-matching/train_images/23a11bca26913e911429c424702da7b0.jpg,['train_2970276831' 'train_2915938924' 'train_1420395733'],train_2970276831 train_2915938924 train_1420395733,train_2970276831 train_2915938924 train_1420395733,1.0
2588,train_37758027,23aa1b4002fc6c393e9d65e904a0a8ee.jpg,a196de58ce69b069,12 Pcs Hanger Gantungan Baju Pakaian Anak Bayi,2176,0,app/dataset/shopee-product-matching/train_images/23aa1b4002fc6c393e9d65e904a0a8ee.jpg,['train_37758027'],train_37758027,train_37758027,1.0
2589,train_3576573371,23b087408c28189e7d94d09423d25205.jpg,e993926d933ac43a,MASKER SENSI DUCKBILL,9449,0,app/dataset/shopee-product-matching/train_images/23b087408c28189e7d94d09423d25205.jpg,['train_3576573371'],train_1719793520 train_3576573371,train_3576573371,0.6666666666666666
2590,train_3842648750,23b5fe5f4f9f564410661de0cea2c157.jpg,a707a90bc561cacf,Selang PU Orange ukuran 6mm x 4 mm cap Mata Tebal,88,0,app/dataset/shopee-product-matching/train_images/23b5fe5f4f9f564410661de0cea2c157.jpg,['train_3842648750'],train_3842648750,train_3842648750,1.0
2591,train_755457059,23bbe24e9523edc58df261f6ff3dd93f.jpg,be36e2c1c1c99a8e,KAOS BAJU WANITA BANDANA GIRL TUMBLR TEE TSHIRT,8668,0,app/dataset/shopee-product-matching/train_images/23bbe24e9523edc58df261f6ff3dd93f.jpg,['train_755457059'],train_755457059,train_755457059,1.0
2592,train_4143966868,23c2233a8f735292731e5fd030387fd0.jpg,e26985949a93db69,Ikat rambut / Kunciran Rambut Midel Polos Kualitas Ekspor Murah Kuat Awet Remaja Grosir iket rambut,2811,0,app/dataset/shopee-product-matching/train_images/23c2233a8f735292731e5fd030387fd0.jpg,['train_4143966868'],train_4143966868,train_4143966868,1.0
2593,train_2222652950,23c39901fb0b5f9339a60db73b023d46.jpg,e997da380639d6a1,Mangkok Masker set 4 in 1 + Kuas / Mangkuk Masker Set,9497,0,app/dataset/shopee-product-matching/train_images/23c39901fb0b5f9339a60db73b023d46.jpg,['train_2222652950' 'train_3683282226' 'train_1638941829'],train_2222652950,train_2222652950 train_3683282226 train_1638941829,0.5
2594,train_1058683983,23c88ed306eb3f46fecb1c0989bb76d1.jpg,f0e18e1edb4294b9,Winsor n newton cotman sketchers pocket box 12clr,2678,0,app/dataset/shopee-product-matching/train_images/23c88ed306eb3f46fecb1c0989bb76d1.jpg,['train_1058683983'],train_1058683983,train_1058683983,1.0
2595,train_825715525,23cd415e90d05947e18d1cb34aba1001.jpg,f3a8cdc643338ccc,Bolpen Gel Set Diamond Art Joyko 0.5 mm 8 warna,818,0,app/dataset/shopee-product-matching/train_images/23cd415e90d05947e18d1cb34aba1001.jpg,['train_825715525' 'train_3806395874'],train_3806395874 train_825715525,train_825715525 train_3806395874,1.0
2596,train_717214218,23cd65f19dd3e2ad8f3c4241a8bd35c5.jpg,b36626cccccccc99,Wardah Eyebrow Pencil Black 1.14 G,638,0,app/dataset/shopee-product-matching/train_images/23cd65f19dd3e2ad8f3c4241a8bd35c5.jpg,['train_717214218' 'train_1045060828'],train_1045060828 train_717214218,train_717214218 train_1045060828,1.0
2597,train_3217085115,23cdaa77a414bab05b5d4a5b42515b02.jpg,b399cc64cc33cccc,Kikkoman Fish Sauce 150 ml,1888,0,app/dataset/shopee-product-matching/train_images/23cdaa77a414bab05b5d4a5b42515b02.jpg,['train_3217085115'],train_3217085115,train_3217085115,1.0
2598,train_2023772242,23ce2045efa94986b5f416b76064c52a.jpg,ef8fb0b057ef2010,[BISA COD] Innisfree My Real Squeeze Mask Sheet,2417,0,app/dataset/shopee-product-matching/train_images/23ce2045efa94986b5f416b76064c52a.jpg,['train_2023772242' 'train_795964177'],train_667320315 train_2023772242 train_1763921654 train_795964177 train_1174605619,train_2023772242 train_795964177,0.5714285714285714
2599,train_2793862103,23cf4bf3ca5c604ab4c3f4ff28ce7fc1.jpg,986936b369267237,Marcks teens micellar cleansing water 250ml,1896,0,app/dataset/shopee-product-matching/train_images/23cf4bf3ca5c604ab4c3f4ff28ce7fc1.jpg,['train_2793862103'],train_2793862103,train_2793862103,1.0
2600,train_1230686683,23d00a03b23140f045d50b46f630c35c.jpg,f9c9cf603496b143,HANDGRIP HAND GRIP SPEEDS LX 011-05 ISI 2PCS LATIHAN TANGAN,1556,0,app/dataset/shopee-product-matching/train_images/23d00a03b23140f045d50b46f630c35c.jpg,['train_1230686683'],train_1230686683,train_1230686683,1.0
2601,train_3670377032,23d13c748cf81660a6c92cd06e503053.jpg,b5550a0beccb1b3a,Nano spray bisa di cas usb portable mist spray,7844,0,app/dataset/shopee-product-matching/train_images/23d13c748cf81660a6c92cd06e503053.jpg,['train_3670377032' 'train_465895886' 'train_1552572312' 'train_328844229'],train_465895886 train_1552572312 train_3670377032 train_328844229,train_3670377032 train_465895886 train_1552572312 train_328844229,1.0
2602,train_3848128352,23d300cb4cfa3ef8838217a1b81efc5f.jpg,fa446e4dc679c41c,Permen Asem Jawa Bulat Asam 1 Kg,9721,0,app/dataset/shopee-product-matching/train_images/23d300cb4cfa3ef8838217a1b81efc5f.jpg,['train_3848128352'],train_3848128352,train_3848128352,1.0
2603,train_2639959852,23d49879255addaf54f6cc83c8096b02.jpg,f2e1a48e73d2ba24,KIRANAOFFICIAL - ( COD) AMIRA TUNIK ( H06 /AA07 ),8576,0,app/dataset/shopee-product-matching/train_images/23d49879255addaf54f6cc83c8096b02.jpg,['train_2639959852'],train_1909095598 train_2639959852,train_2639959852,0.6666666666666666
2604,train_1789856167,23d8bd2bd58cf1753952db9b00405e0a.jpg,9fe09ebea5c542c0,sajadah besar / sajadah empuk tebal [batik],6783,0,app/dataset/shopee-product-matching/train_images/23d8bd2bd58cf1753952db9b00405e0a.jpg,['train_1789856167'],train_1789856167,train_1789856167,1.0
2605,train_3033563461,23ddfc35339e9bed8d300a537991767b.jpg,cef1b10e0eb9624e,MAUMUKOSMETIK - Madame Gie - Color Pop Lip Balm 3.5gr ( lipbalm ),6727,0,app/dataset/shopee-product-matching/train_images/23ddfc35339e9bed8d300a537991767b.jpg,['train_3033563461'],train_3033563461,train_3033563461,1.0
2606,train_666850776,23ea2e1ca5a516bf21641008ddfed77d.jpg,ca52f27da85605b3,Shower Cup Karakter Terlaris Percayalah,6975,0,app/dataset/shopee-product-matching/train_images/23ea2e1ca5a516bf21641008ddfed77d.jpg,['train_666850776'],train_666850776,train_666850776,1.0
2607,train_3696396217,23ed294941b9527e1a071e45d94d610b.jpg,abf097077aa920ad,[BISA COD] Payung Bubu Jaring Jebakan Perangkap Udang ikan Kepiting Model Payung,8256,0,app/dataset/shopee-product-matching/train_images/23ed294941b9527e1a071e45d94d610b.jpg,['train_3696396217'],train_3696396217,train_3696396217,1.0
2608,train_3532550507,23f3446e4959b7da4288aff3d6cf96d7.jpg,80bf5fb42f952885,[Tulis.Id] Simple Basic Bookpaper Spiral Notebook Ruled / Dotted / Grid / Blank,5972,0,app/dataset/shopee-product-matching/train_images/23f3446e4959b7da4288aff3d6cf96d7.jpg,['train_3532550507'],train_3532550507,train_3532550507,1.0
2609,train_1910016857,23f4e6fc3560fdeea2047b388aa70ae7.jpg,b4c6cf39993066c6,AL- KHODRY MINYAK KEMIRI,7743,0,app/dataset/shopee-product-matching/train_images/23f4e6fc3560fdeea2047b388aa70ae7.jpg,['train_1910016857' 'train_3309028526'],train_3309028526 train_1910016857,train_1910016857 train_3309028526,1.0
2610,train_2258297475,23f8ca09d30a3fc713626279b8d0a70b.jpg,e6669999998c3366,SLEEK REFILL 450 ML CUCI BOTOL / LAUNDRY DETERGENT,9211,0,app/dataset/shopee-product-matching/train_images/23f8ca09d30a3fc713626279b8d0a70b.jpg,['train_2258297475' 'train_1269317347' 'train_19069623'],train_19069623 train_2258297475 train_1269317347,train_2258297475 train_1269317347 train_19069623,1.0
2611,train_1725424642,23f9f93b457eebcbcf06eac71b2e1a30.jpg,e592986d9b996466,Garam Cap Kapal 250gr,80,0,app/dataset/shopee-product-matching/train_images/23f9f93b457eebcbcf06eac71b2e1a30.jpg,['train_1725424642'],train_1725424642,train_1725424642,1.0
2612,train_34366758,23facd5a0ef1f76d552a7a0f106e71df.jpg,fa7b84a495cb4a1a,Kuas Masker Beauty Mask Brush / Kuas masker wajah,3255,0,app/dataset/shopee-product-matching/train_images/23facd5a0ef1f76d552a7a0f106e71df.jpg,['train_34366758'],train_34366758 train_1496458006,train_34366758,0.6666666666666666
2613,train_3942895494,23fd06ae8a80f51adff8dd7274c3bdff.jpg,bb4fd8d84886b4a6,Koko Pakistan / Atasan Pria lengan 3/4 / Warna Navy,3524,0,app/dataset/shopee-product-matching/train_images/23fd06ae8a80f51adff8dd7274c3bdff.jpg,['train_3942895494'],train_885703853 train_3942895494,train_3942895494,0.6666666666666666
2614,train_261120063,2400cc7fce110e0fda7cb90643872230.jpg,bb3d9d4ac4e4e0c2,Huki Nipple Dot Silicone Reguler Toples / Dot Nipple Silikon Huki Reguler,1061,0,app/dataset/shopee-product-matching/train_images/2400cc7fce110e0fda7cb90643872230.jpg,['train_261120063' 'train_462792000' 'train_3853208078'],train_462792000 train_3853208078 train_261120063,train_261120063 train_462792000 train_3853208078,1.0
2615,train_3752293438,24026c32b8f41a43e8eb9d50837187b2.jpg,d4ce8e3cae7489c1,Polysilane Susp 180 Ml / Kembung / Sakit Maag / Gastritis  #HK,1389,0,app/dataset/shopee-product-matching/train_images/24026c32b8f41a43e8eb9d50837187b2.jpg,['train_3752293438'],train_3752293438,train_3752293438,1.0
2616,train_17497755,240ddef7d019c133eb0ccddb9f3a0a87.jpg,be64943ece11c3d8,Memo Pads Sticky Notes Planet Pantern Paper Bookmark Stationery Office Supplies,5592,0,app/dataset/shopee-product-matching/train_images/240ddef7d019c133eb0ccddb9f3a0a87.jpg,['train_17497755'],train_17497755,train_17497755,1.0
2617,train_3419220923,240eaa00b9e5b2b440e86f6777dee1b9.jpg,fd178671980f07b2,Gilingan Mie/Molen (Original stainless),10983,0,app/dataset/shopee-product-matching/train_images/240eaa00b9e5b2b440e86f6777dee1b9.jpg,['train_3419220923'],train_3419220923,train_3419220923,1.0
2618,train_4148213728,240fe0429c2f2a6dc7d08c7fd7a8cd01.jpg,f456d2c5cb322c6c,"3M 1600 T Double Tape PE Foam tebal: 1.0 mm, size 24 mm x 4m",1208,0,app/dataset/shopee-product-matching/train_images/240fe0429c2f2a6dc7d08c7fd7a8cd01.jpg,['train_4148213728'],train_4148213728,train_4148213728,1.0
2619,train_4025540661,2411ccd7b60e953a574902f46e447922.jpg,a53cdec393866638,USB Digital Voice Recorder 8gb + MP3 / Handy Perekam Suara,1283,0,app/dataset/shopee-product-matching/train_images/2411ccd7b60e953a574902f46e447922.jpg,['train_4025540661'],train_4025540661,train_4025540661,1.0
2620,train_1074605792,24192dfa0ad389ac88c8663f6a611002.jpg,bac29f3ce10be215,"Sedotan stainless steel, minuman ramah lingkungan, teh, sedotan kopi, sedotan stainless steel berwar",6551,0,app/dataset/shopee-product-matching/train_images/24192dfa0ad389ac88c8663f6a611002.jpg,['train_1074605792'],train_1074605792,train_1074605792,1.0
2621,train_3861591236,241e2c5630cd24e69a6a58a881d849d9.jpg,ea60859fd8d0a75a,Topi Baseball Kualitas Import,6954,0,app/dataset/shopee-product-matching/train_images/241e2c5630cd24e69a6a58a881d849d9.jpg,['train_3861591236'],train_3861591236,train_3861591236,1.0
2622,train_2893314916,241fa28ab67fe4f65c47a3ec060f8e5c.jpg,f39c87539c62b066,dompet wanita import mini F6 real pict C5,5971,0,app/dataset/shopee-product-matching/train_images/241fa28ab67fe4f65c47a3ec060f8e5c.jpg,['train_2893314916'],train_2893314916,train_2893314916,1.0
2623,train_13894151,241fdc6453a192295470f6e0eedfa0b9.jpg,e5999a666d989c61,Masker Scuba,3125,0,app/dataset/shopee-product-matching/train_images/241fdc6453a192295470f6e0eedfa0b9.jpg,['train_13894151'],train_13894151,train_13894151,1.0
2624,train_1184975473,2423fe76428556dc5232a98542e17feb.jpg,d78dcc30cccc7233,PRIMO Hand Gel Sanitizer Antiseptic Apel 1 Liter,196,0,app/dataset/shopee-product-matching/train_images/2423fe76428556dc5232a98542e17feb.jpg,['train_1184975473'],train_1184975473,train_1184975473,1.0
2625,train_864201550,242656f639013ae602f69cbbef660427.jpg,8f53d0b6e09ce12d,Baterai Ultrafire 18650 6800 mAh / Baterai Charger / Baterai kipas / Baterai senter / Baterai,7960,0,app/dataset/shopee-product-matching/train_images/242656f639013ae602f69cbbef660427.jpg,['train_864201550'],train_864201550,train_864201550,1.0
2626,train_2289456337,242c1924a998df253c411c7bc1724143.jpg,cc9b8e03b39b702e,Bestseller Rantai Sepeda Bahan Baja Galvanized untuk Shimano Deore LX 105,7363,0,app/dataset/shopee-product-matching/train_images/242c1924a998df253c411c7bc1724143.jpg,['train_2289456337'],train_2289456337,train_2289456337,1.0
2627,train_2148801017,24318c798410781cf0434ce86f2a75a7.jpg,eb4994358af2d88b,Dompet kulit pria 3/4 panjang original asli garut jawa barat,1607,0,app/dataset/shopee-product-matching/train_images/24318c798410781cf0434ce86f2a75a7.jpg,['train_2148801017'],train_2148801017,train_2148801017,1.0
2628,train_3372364970,2439e2ea0e63624e5a8a240711feab4f.jpg,ee6a979591b4d019,DO- PAKET FULLSET RINGLIGH26CM/30CM+HPHOLDER+TRIPOD Photography Ring Kamera Lampu LED,6695,0,app/dataset/shopee-product-matching/train_images/2439e2ea0e63624e5a8a240711feab4f.jpg,['train_3372364970'],train_3372364970,train_3372364970,1.0
2629,train_4126715578,243c7b10dfd8f0a77e2b0edce80071b0.jpg,bf7264c5c31b924a,Speaker Bluetooth JBL J-006 J006 Charge Mini Music Box Wireless Spiker Blutut Musik Box Speker,7395,0,app/dataset/shopee-product-matching/train_images/243c7b10dfd8f0a77e2b0edce80071b0.jpg,['train_4126715578' 'train_3544770416' 'train_2071406463'],train_2071406463 train_4126715578 train_3544770416,train_4126715578 train_3544770416 train_2071406463,1.0
2630,train_2154300739,2445b711799fdb83e6454c5eac19e1dd.jpg,b6811f25934ee87a,MAKANAN KUCING MEO TUNA ADULT FRESHPACK 1.2KG,3964,0,app/dataset/shopee-product-matching/train_images/2445b711799fdb83e6454c5eac19e1dd.jpg,['train_2154300739'],train_2154300739,train_2154300739,1.0
2631,train_1027469877,2447f3a43ead1994ea13fd3befb8ee0c.jpg,ea978d68b34898b5,SIGNATURE,4372,0,app/dataset/shopee-product-matching/train_images/2447f3a43ead1994ea13fd3befb8ee0c.jpg,['train_1027469877'],train_364603247 train_1027469877 train_3211276247,train_1027469877,0.5
2632,train_2082060769,244d0f655984b1819c106ab26d5c0ae5.jpg,c0e04b3f1e3d3e4a,Puzzle Anak Kayu Knob Ukuran Besar Wooden Knob Puzzle Mainan Edukasi PZB,8295,0,app/dataset/shopee-product-matching/train_images/244d0f655984b1819c106ab26d5c0ae5.jpg,['train_2082060769' 'train_710635497' 'train_1295973460'],train_710635497 train_2082060769 train_1295973460,train_2082060769 train_710635497 train_1295973460,1.0
2633,train_2222410941,244da45be79efcbb7d7399d660145cc8.jpg,a013bfb1c0eec0bb,[READY STOK] SUPER MODUL TPS UTBK SBMPTN 2021 BONUS CD SOFTWARE/ORIGINAL 100%,3824,0,app/dataset/shopee-product-matching/train_images/244da45be79efcbb7d7399d660145cc8.jpg,['train_2222410941' 'train_1936368808' 'train_1452313517'],train_2222410941 train_1452313517 train_1936368808,train_2222410941 train_1936368808 train_1452313517,1.0
2634,train_3252614995,244e3326b69c59e500bf221cbe6acc3f.jpg,e6329bcdcc3a3464,Kurma Shoidi 250gr Pulen Dan Lembut - Kurma Sahidi,7538,0,app/dataset/shopee-product-matching/train_images/244e3326b69c59e500bf221cbe6acc3f.jpg,['train_3252614995'],train_3252614995,train_3252614995,1.0
2635,train_2488510284,2452b245229e775e81f73017f3ef2b6d.jpg,c456fb898983b9e4,DAIA Deterjen Bubuk 1.8 kg,10350,0,app/dataset/shopee-product-matching/train_images/2452b245229e775e81f73017f3ef2b6d.jpg,['train_2488510284'],train_2488510284,train_2488510284,1.0
2636,train_2936578934,2463a8b9c44bb2205915c9415d08208f.jpg,bd61939fd61c8cc0,[BUKATOKO] KAOS KAKI POLOS BERGARIS 6 MURAH UNTUK WANITA / KAOS KAKI POLOS WARNA,2224,0,app/dataset/shopee-product-matching/train_images/2463a8b9c44bb2205915c9415d08208f.jpg,['train_2936578934'],train_2936578934,train_2936578934,1.0
